,GDP,CPI,PPI,Interest,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Diluted EPS,MA30,MA7,Walmart,S&P500
2023-02-09,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.98481038411458,45.57120295933315,45.57166290283203,4081.5
2023-02-10,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.94895909627279,45.47459847586496,46.28010177612305,4090.4599609375
2023-02-11,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.9230904897054,45.56706346784319,46.28010177612305,4090.4599609375
2023-02-12,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.911390940348305,45.65952845982143,46.28010177612305,4090.4599609375
2023-02-13,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.89453887939453,45.75199345179966,46.98530578613281,4137.2900390625
2023-02-14,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.901193618774414,45.992584228515625,46.850067138671875,4136.1298828125
2023-02-15,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.903340403238936,46.20005580357143,47.197845458984375,4147.60009765625
2023-02-16,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.917079798380534,46.492169516427175,46.45720291137695,4090.409912109375
2023-02-17,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.91557693481445,46.618675231933594,47.15597915649414,4079.090087890625
2023-02-18,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.97568651835124,46.743800571986604,47.15597915649414,4079.090087890625
2023-02-19,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.05737101236979,46.86892591203962,47.15597915649414,4079.090087890625
2023-02-20,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.12070058186849,46.99405125209263,47.15597915649414,4079.090087890625
2023-02-21,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.18403015136719,47.018433162144255,47.44257736206055,3997.340087890625
2023-02-22,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.25691299438476,47.10307747977121,46.447547912597656,3991.050048828125
2023-02-23,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.27408714294434,46.99589211600168,45.755210876464844,4012.320068359375
2023-02-24,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.2641045888265,46.89560753958566,45.87757873535156,3970.0400390625
2023-02-25,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.26550000508626,46.712978907993865,45.87757873535156,3970.0400390625
2023-02-26,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.2682908376058,46.53035027640207,45.87757873535156,3970.0400390625
2023-02-27,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.259381739298504,46.34772164481027,45.54590606689453,3982.239990234375
2023-02-28,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.239416885375974,46.117711203438894,45.76809310913086,3970.14990234375
2023-03-01,0.06831358141784238,0.05957648712766894,0.02378294941819048,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.22685826619466,45.87849916730608,45.13050079345703,3951.389892578125
2023-03-02,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.20539042154948,45.69034957885742,45.243202209472656,3981.35009765625
2023-03-03,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.16921717325847,45.617205483572825,45.297950744628906,4045.639892578125
2023-03-04,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.12628173828125,45.53440148489816,45.297950744628906,4045.639892578125
2023-03-05,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.094616953531904,45.45159748622349,45.297950744628906,4045.639892578125
2023-03-06,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.08345375061035,45.36879348754883,45.291507720947266,4048.419921875
2023-03-07,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.072075780232744,45.33245086669922,44.840694427490234,3986.3701171875
2023-03-08,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.045670700073245,45.19996534075056,44.470367431640625,3992.010009765625
2023-03-09,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.01797726949056,45.105660574776785,44.17089080810547,3918.320068359375
2023-03-10,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.9770814259847,44.95247323172433,44.10648727416992,3861.590087890625
2023-03-11,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.94219601949056,44.7822641645159,44.10648727416992,3861.590087890625
2023-03-12,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.89335683186849,44.612055097307476,44.10648727416992,3861.590087890625
2023-03-13,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.57,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.82090301513672,44.44184603009905,44.23530578613281,3855.760009765625
2023-03-14,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.75274314880371,44.290960039411274,44.470367431640625,3919.2900390625
2023-03-15,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.6924186706543,44.23805618286133,44.96627426147461,3891.929931640625
2023-03-16,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.62511761983236,44.30890001569475,44.710845947265625,3960.280029296875
2023-03-17,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.55381024678548,44.38603646414621,45.072967529296875,3916.639892578125
2023-03-18,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.482980982462564,44.524105072021484,45.072967529296875,3916.639892578125
2023-03-19,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.4368398030599,44.66217367989676,45.072967529296875,3916.639892578125
2023-03-20,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.36740608215332,44.80024228777204,45.557979583740234,3951.570068359375
2023-03-21,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.31413942972819,44.98919568743025,45.40277862548828,4002.8701171875
2023-03-22,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.255699412027994,45.12239728655134,45.111778259277344,3936.969970703125
2023-03-23,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.58,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.18755938212077,45.14318357195173,45.47713851928711,3948.719970703125
2023-03-24,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.12204475402832,45.25265393938337,45.84897994995117,3970.989990234375
2023-03-25,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.10209248860677,45.3635128566197,45.84897994995117,3970.989990234375
2023-03-26,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.10521812438965,45.47437177385603,45.84897994995117,3970.989990234375
2023-03-27,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.10426483154297,45.585230691092356,46.61528396606445,3977.530029296875
2023-03-28,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.128855005900064,45.736274174281526,46.43421173095703,3971.27001953125
2023-03-29,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.147409439086914,45.88362176077707,46.63468551635742,4027.81005859375
2023-03-30,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.183702087402345,46.101179940359934,47.10028839111328,4050.830078125
2023-03-31,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.22810859680176,46.33305849347796,47.67582702636719,4109.31005859375
2023-04-01,0.06831358141784238,0.04931348641757127,-0.011353234825817071,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.31295280456543,46.59403664725168,47.67582702636719,4109.31005859375
2023-04-02,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.39404029846192,46.85501480102539,47.67582702636719,4109.31005859375
2023-04-03,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.47330284118652,47.115992954799104,48.07675552368164,4124.509765625
2023-04-04,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.56592966715495,47.32477460588728,47.604698181152344,4100.60009765625
2023-04-05,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.64282124837239,47.49198695591518,48.39363098144531,4090.3798828125
2023-04-06,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.746225357055664,47.743264879499165,48.759002685546875,4105.02001953125
2023-04-07,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,45.876835632324216,47.980224064418245,48.759002685546875,4105.02001953125
2023-04-08,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.01979014078776,48.13496344430106,48.759002685546875,4105.02001953125
2023-04-09,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.17272720336914,48.28970282418387,48.759002685546875,4105.02001953125
2023-04-10,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.327811050415036,48.44444220406668,48.66522979736328,4109.10986328125
2023-04-11,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.47976913452148,48.52850995744978,48.52296829223633,4108.93994140625
2023-04-12,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.62698516845703,48.65969140189035,48.286930084228516,4091.949951171875
2023-04-13,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.76203931172689,48.64444841657366,48.3354377746582,4146.22021484375
2023-04-14,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.89087498982747,48.58393914358957,48.00886154174805,4137.64013671875
2023-04-15,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,46.99229456583659,48.476776123046875,48.00886154174805,4137.64013671875
2023-04-16,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.102228418986,48.36961310250418,48.00886154174805,4137.64013671875
2023-04-17,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.20009155273438,48.2624500819615,48.34512710571289,4151.31982421875
2023-04-18,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.30916353861491,48.21672112601144,48.45183563232422,4154.8701171875
2023-04-19,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.42179247538249,48.206559317452566,48.503562927246094,4154.52001953125
2023-04-20,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.519978586832686,48.23750686645508,48.81396484375,4129.7900390625
2023-04-21,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.63368479410807,48.30586787632534,49.05970001220703,4133.52001953125
2023-04-22,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.765282185872394,48.45598765781948,49.05970001220703,4133.52001953125
2023-04-23,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.88470090230306,48.60610743931362,49.05970001220703,4133.52001953125
2023-04-24,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,47.99172490437825,48.75622722080776,49.39273452758789,4137.0400390625
2023-04-25,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,48.109850056966145,48.90588542393276,49.007965087890625,4071.6298828125
2023-04-26,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,48.215149561564125,48.98533248901367,48.79457473754883,4055.989990234375
2023-04-27,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,48.28779258728027,49.02690560477121,48.946537017822266,4135.35009765625
2023-04-28,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,48.37153676350911,49.045844486781526,48.81396484375,4169.47998046875
2023-04-29,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,48.444179407755534,49.01073946271624,48.81396484375,4169.47998046875
2023-04-30,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,16.66,5.5,10.13,12.34,24.43,5.62,3.85,50.51,3.13,2.38,2.33,2.33,24.03,42.11,9.64,0.77,48.50130195617676,48.97563443865095,48.81396484375,4169.47998046875
2023-05-01,0.046894039769784124,0.049469474880623254,-0.03166861407410193,4.83,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.53923988342285,48.94052941458566,49.014427185058594,4167.8701171875
2023-05-02,0.046894039769784124,0.04125314539356473,-0.07165939008457423,4.83,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.58385988871257,48.88648550851004,48.88187026977539,4119.580078125
2023-05-03,0.046894039769784124,0.04125314539356473,-0.07165939008457423,4.83,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.624061330159506,48.86847196306501,48.70079803466797,4090.75
2023-05-04,0.046894039769784124,0.04125314539356473,-0.07165939008457423,4.83,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.644862747192384,48.855075291224885,48.83711624145508,4061.219970703125
2023-05-05,0.046894039769784124,0.04125314539356473,-0.07165939008457423,5.08,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.685943349202475,48.839443751743865,49.25904846191406,4136.25
2023-05-06,0.046894039769784124,0.04125314539356473,-0.07165939008457423,5.08,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.71479059855143,48.9030271257673,49.25904846191406,4136.25
2023-05-07,0.046894039769784124,0.04125314539356473,-0.07165939008457423,5.08,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.731458791097005,48.96661049979074,49.25904846191406,4136.25
2023-05-08,0.046894039769784124,0.04125314539356473,-0.07165939008457423,5.08,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.74812698364258,49.03019387381418,49.56739044189453,4138.1201171875
2023-05-09,0.046894039769784124,0.04125314539356473,-0.07165939008457423,5.08,15.14,4.6,8.37,9.72,24.31,5.97,4.1,8.59,1.76,1.24,1.1,1.1,29.46,91.93,1.22,0.21,48.7750732421875,49.10918862479074,49.651771545410156,4119.169921875
